wavelength_nm,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127,sample_128,sample_129,sample_130,sample_131,sample_132,sample_133,sample_134,sample_135,sample_136,sample_137,sample_138,sample_139,sample_140,sample_141,sample_142,sample_143,sample_144,sample_145,sample_146,sample_147,sample_148,sample_149,sample_150,sample_151,sample_152,sample_153,sample_154,sample_155,sample_156,sample_157,sample_158,sample_159,sample_160,sample_161,sample_162,sample_163,sample_164,sample_165,sample_166,sample_167,sample_168,sample_169,sample_170,sample_171,sample_172,sample_173,sample_174,sample_175,sample_176,sample_177,sample_178,sample_179,sample_180,sample_181,sample_182,sample_183,sample_184,sample_185,sample_186,sample_187,sample_188,sample_189,sample_190
690,0.100400,0.086600,0.806700,0.199500,0.599300,0.416800,0.294200,0.191500,0.108900,0.062500,0.034400,0.460500,0.436200,0.450400,0.275700,0.112800,0.780200,0.610300,0.080500,0.826500,0.599600,0.580000,0.476400,0.916700,0.861200,0.582900,0.420200,0.727900,0.846700,0.618300,0.812800,0.749600,0.826000,0.364300,0.222300,0.389500,0.690200,0.715600,0.516300,0.484100,0.786500,0.815500,0.846100,0.803000,0.257900,0.307400,0.286900,0.855900,0.531500,0.721700,0.478900,0.283900,0.635600,0.902800,0.604000,0.361100,0.676000,0.094300,0.651100,0.390000,0.519800,0.704000,0.751600,0.667700,0.844100,0.337000,0.912900,0.578300,0.861300,0.426400,0.504300,0.873800,0.379100,0.438400,0.598400,0.162100,0.787800,0.642400,0.456600,0.039400,0.126400,0.371900,0.069400,0.098600,0.198300,0.065900,0.072800,0.057300,0.061100,0.082200,0.210500,0.140200,0.160500,0.454200,0.261600,0.100000,0.074700,0.077900,0.250700,0.502300,0.227800,0.041000,0.065400,0.068000,0.074000,0.169000,0.229800,0.258500,0.074800,0.134700,0.041400,0.256000,0.551400,0.901900,0.102400,0.203600,0.441400,0.072700,0.115300,0.441400,0.242900,0.327800,0.042100,0.062400,0.878400,0.059300,0.073100,0.896200,0.197000,0.615800,0.072100,0.238000,0.022100,0.026900,0.954200,0.729500,0.040400,0.077700,0.345400,0.512100,0.103800,0.119000,0.059500,0.047300,0.298000,0.479400,0.361700,0.105800,0.121300,0.154800,0.337800,0.064300,0.110900,0.569700,0.220000,0.331700,0.547400,0.486100,0.672200,0.743400,0.823400,0.514000,0.348700,0.293000,0.640800,0.096000,0.734200,0.350900,0.750200,0.673700,0.806900,0.704300,0.237600,0.637400,0.735000,0.686700,0.294000,0.898300,0.801400,0.850000,0.563800,0.770400,0.792000,0.902000,0.802100,0.587200,0.449200,0.875700,0.726300,0.728800
695,0.135771,0.086735,0.806260,0.199500,0.599821,0.416709,0.294858,0.191355,0.108876,0.062596,0.034856,0.463074,0.441197,0.452022,0.276691,0.112730,0.783046,0.614085,0.082455,0.829531,0.598043,0.576428,0.492023,0.930721,0.868176,0.625507,0.431100,0.727505,0.846599,0.649964,0.816614,0.748805,0.835606,0.413966,0.284263,0.388692,0.689852,0.723001,0.523915,0.487124,0.793584,0.816432,0.845006,0.880904,0.258672,0.308770,0.287405,0.860911,0.639337,0.727350,0.479732,0.285336,0.641950,0.909408,0.604001,0.365149,0.674932,0.094311,0.656063,0.393396,0.523763,0.710693,0.822261,0.668273,0.851625,0.336422,0.911427,0.580237,0.858852,0.468196,0.503432,0.878670,0.383998,0.466985,0.607016,0.165546,0.788104,0.638221,0.555703,0.053679,0.220061,0.376169,0.071297,0.101181,0.277517,0.108054,0.121116,0.106173,0.088714,0.125907,0.227666,0.136012,0.154196,0.446780,0.253667,0.104047,0.077499,0.080457,0.255351,0.612227,0.280855,0.045994,0.067330,0.069064,0.098745,0.171629,0.251700,0.298424,0.077474,0.158017,0.038968,0.333006,0.594803,0.969836,0.112228,0.209966,0.448979,0.095781,0.108597,0.553448,0.247641,0.345731,0.043598,0.083691,0.975733,0.080790,0.072929,0.971732,0.200435,0.737806,0.071304,0.233765,0.020813,0.030321,0.975012,0.785450,0.055158,0.103842,0.397875,0.512568,0.103786,0.121374,0.059662,0.046851,0.303759,0.532114,0.353733,0.117864,0.153570,0.151237,0.331302,0.071666,0.109985,0.623484,0.254822,0.332938,0.551163,0.494418,0.677045,0.782510,0.846194,0.583924,0.345293,0.318844,0.638637,0.105599,0.741608,0.373352,0.781230,0.695615,0.829251,0.724351,0.236113,0.655805,0.737059,0.690068,0.295087,0.903822,0.806198,0.851035,0.591592,0.783361,0.815905,0.908255,0.807748,0.621228,0.495742,0.871960,0.729724,0.727865
700,0.177100,0.086700,0.805200,0.199500,0.600400,0.416700,0.295000,0.190900,0.108700,0.062600,0.035200,0.465500,0.446400,0.453400,0.277400,0.112500,0.785900,0.613900,0.084500,0.832100,0.596100,0.574000,0.505900,0.940100,0.872600,0.646400,0.441100,0.726600,0.846500,0.675900,0.819900,0.747400,0.843600,0.465900,0.351300,0.387700,0.691700,0.728900,0.530400,0.489300,0.799700,0.817400,0.843700,0.940700,0.258800,0.309300,0.288200,0.861400,0.739300,0.731400,0.480600,0.286500,0.648600,0.915800,0.604000,0.369100,0.673000,0.094200,0.659600,0.396000,0.525900,0.716000,0.858000,0.668700,0.858800,0.336000,0.909300,0.581000,0.856000,0.510300,0.502600,0.883500,0.388900,0.494100,0.613800,0.168200,0.786300,0.632400,0.650000,0.074000,0.330900,0.378900,0.073000,0.103100,0.368000,0.169400,0.182100,0.170600,0.125400,0.181300,0.246600,0.131300,0.147200,0.437700,0.244800,0.107900,0.080100,0.082900,0.258500,0.714100,0.337100,0.050500,0.069100,0.070000,0.129800,0.174000,0.276900,0.339900,0.079800,0.190200,0.036400,0.412900,0.635400,1.012700,0.122100,0.214100,0.454100,0.124900,0.101300,0.661000,0.250900,0.360100,0.044200,0.110200,1.046800,0.108400,0.072600,1.018300,0.204000,0.845700,0.070600,0.229000,0.019500,0.035400,0.986800,0.827700,0.075100,0.135200,0.452000,0.513800,0.104000,0.124000,0.060100,0.046800,0.310000,0.583100,0.345800,0.130300,0.190500,0.147700,0.324900,0.080900,0.109900,0.668900,0.293000,0.335800,0.553100,0.500400,0.681700,0.815300,0.863400,0.650300,0.341300,0.345300,0.637400,0.115500,0.747100,0.395900,0.808000,0.714600,0.848000,0.738600,0.234400,0.670800,0.739000,0.691900,0.296000,0.909100,0.811000,0.851800,0.613900,0.792700,0.833500,0.914100,0.811300,0.654700,0.541700,0.867700,0.730100,0.725900
705,0.223637,0.086320,0.804753,0.199500,0.600982,0.416689,0.293635,0.190246,0.108373,0.062453,0.035272,0.467965,0.452145,0.455080,0.277903,0.112243,0.793268,0.607317,0.086676,0.835096,0.594138,0.576154,0.518438,0.941195,0.865152,0.657907,0.450748,0.726418,0.847589,0.696394,0.823751,0.745520,0.839109,0.516032,0.418073,0.386783,0.696479,0.724136,0.536824,0.485957,0.800809,0.819898,0.842107,0.974334,0.255443,0.305250,0.288922,0.860573,0.815066,0.726818,0.480633,0.287747,0.648424,0.913790,0.604000,0.369700,0.674944,0.094057,0.655448,0.398004,0.527169,0.719319,0.884458,0.670124,0.866282,0.335520,0.908853,0.575204,0.856612,0.552589,0.503510,0.881461,0.390823,0.517773,0.612313,0.168382,0.776308,0.619494,0.725178,0.100601,0.434894,0.381263,0.074303,0.103904,0.449334,0.251105,0.247086,0.241807,0.168859,0.240814,0.265456,0.124238,0.137663,0.422985,0.232367,0.109812,0.081232,0.084901,0.259776,0.790662,0.393237,0.053521,0.070616,0.070995,0.166867,0.176489,0.303463,0.382012,0.080599,0.230005,0.033114,0.486097,0.672574,1.025432,0.131017,0.212933,0.456434,0.160164,0.092794,0.745935,0.252777,0.367076,0.043809,0.140625,1.080896,0.141364,0.072169,1.031582,0.207506,0.919970,0.069595,0.224434,0.017988,0.042313,0.986669,0.853030,0.100153,0.171574,0.504186,0.512508,0.104391,0.126514,0.060738,0.046967,0.316024,0.628199,0.342117,0.143346,0.230789,0.144621,0.319840,0.091313,0.111240,0.702600,0.334672,0.337748,0.553663,0.499322,0.679624,0.838056,0.868677,0.706180,0.339951,0.372640,0.636945,0.126090,0.749750,0.420249,0.823008,0.722424,0.856960,0.747493,0.233201,0.675955,0.740985,0.685431,0.296503,0.905950,0.816696,0.851769,0.629658,0.795801,0.841374,0.910940,0.804511,0.683285,0.582954,0.858588,0.729200,0.724284
710,0.272600,0.086000,0.804300,0.199500,0.602100,0.417100,0.292200,0.189700,0.108100,0.062400,0.035300,0.470100,0.457400,0.456600,0.278400,0.112100,0.799700,0.606100,0.088900,0.837300,0.592100,0.579000,0.529800,0.937700,0.858300,0.664800,0.459200,0.725900,0.848200,0.711900,0.826700,0.743400,0.834500,0.564900,0.482600,0.385900,0.700600,0.719400,0.541300,0.483200,0.799600,0.822100,0.840300,0.988100,0.252300,0.301400,0.288900,0.859000,0.869200,0.722900,0.480300,0.289000,0.647400,0.910800,0.604000,0.369800,0.678000,0.094000,0.651900,0.400000,0.528000,0.722000,0.904000,0.670700,0.874000,0.335000,0.908200,0.570000,0.857300,0.592300,0.504300,0.878600,0.392600,0.540200,0.609800,0.168100,0.768100,0.609500,0.783700,0.133100,0.535200,0.381900,0.074900,0.103900,0.529500,0.349600,0.313200,0.313100,0.219200,0.304900,0.284200,0.119500,0.131500,0.412700,0.224300,0.110800,0.081500,0.085900,0.259700,0.845500,0.448800,0.054800,0.071400,0.072000,0.208900,0.179000,0.332300,0.423400,0.080700,0.277500,0.031100,0.552200,0.704100,1.018600,0.140100,0.210500,0.456600,0.200700,0.087700,0.809000,0.252900,0.369000,0.043400,0.172900,1.089100,0.176900,0.071900,1.024000,0.211000,0.965600,0.069000,0.221800,0.017100,0.050900,0.979100,0.866400,0.128800,0.211200,0.554900,0.512400,0.105700,0.129000,0.061700,0.047100,0.322000,0.669000,0.342200,0.156300,0.273900,0.143100,0.317500,0.103800,0.113900,0.727700,0.379000,0.341800,0.554500,0.498300,0.679000,0.854600,0.871400,0.753200,0.340700,0.399600,0.638100,0.136600,0.751700,0.444000,0.832900,0.728600,0.863000,0.754200,0.232200,0.676100,0.743000,0.679700,0.297000,0.902400,0.821400,0.851200,0.641600,0.796300,0.843800,0.907400,0.798500,0.709100,0.621100,0.847800,0.729500,0.723900
715,0.321046,0.086099,0.803039,0.199500,0.604096,0.418223,0.292071,0.189494,0.108044,0.062638,0.035511,0.471584,0.461201,0.457497,0.279049,0.112163,0.799737,0.615019,0.091090,0.837568,0.589872,0.578491,0.540109,0.934104,0.864227,0.669349,0.465626,0.723959,0.846741,0.722988,0.827387,0.741206,0.842189,0.612812,0.542067,0.384964,0.700756,0.725355,0.542027,0.486993,0.799426,0.822242,0.838400,0.990264,0.253012,0.302454,0.287731,0.856545,0.904079,0.728742,0.480153,0.290120,0.651884,0.914730,0.604000,0.372394,0.678922,0.094101,0.657058,0.402476,0.528648,0.725284,0.914440,0.668717,0.881732,0.334495,0.905273,0.572428,0.854414,0.626302,0.503051,0.881374,0.397159,0.563316,0.613402,0.168623,0.772139,0.611334,0.826697,0.172103,0.630308,0.378782,0.074545,0.103082,0.612937,0.465198,0.375815,0.374485,0.276575,0.372390,0.302258,0.120347,0.132014,0.414607,0.225865,0.111433,0.081471,0.085422,0.256993,0.881488,0.503327,0.054026,0.071386,0.073001,0.256593,0.181503,0.363849,0.462388,0.080682,0.333346,0.031594,0.608797,0.727510,1.004443,0.150444,0.208319,0.455279,0.247584,0.088902,0.849754,0.248113,0.369128,0.043391,0.204263,1.085128,0.211822,0.072556,1.009419,0.214498,0.989425,0.070400,0.221979,0.017592,0.060628,0.969516,0.873570,0.159650,0.252307,0.604442,0.519912,0.108706,0.131496,0.063129,0.045248,0.327993,0.706730,0.350793,0.168384,0.320269,0.144923,0.320093,0.119425,0.116949,0.747292,0.425680,0.351355,0.556938,0.504279,0.688337,0.869008,0.880873,0.792306,0.349525,0.424818,0.642529,0.146209,0.755092,0.464696,0.844912,0.742701,0.873261,0.761630,0.230991,0.677143,0.745004,0.683517,0.297901,0.906830,0.823330,0.850465,0.652523,0.798104,0.845655,0.912383,0.804094,0.734025,0.657387,0.839019,0.732568,0.724914
720,0.368200,0.086200,0.801300,0.199500,0.605900,0.419200,0.292100,0.189300,0.108000,0.062800,0.035800,0.472900,0.464600,0.458300,0.279700,0.112300,0.797500,0.598400,0.093300,0.837100,0.587500,0.577000,0.549200,0.930800,0.872400,0.672400,0.471100,0.721700,0.844800,0.731300,0.827300,0.738700,0.851900,0.654000,0.591100,0.384000,0.699200,0.732900,0.540500,0.491900,0.799600,0.821900,0.836600,0.985800,0.254300,0.304300,0.286400,0.852900,0.923200,0.736300,0.479800,0.291100,0.657100,0.920000,0.604000,0.375700,0.680000,0.094200,0.663700,0.405000,0.529200,0.728000,0.920000,0.666000,0.889200,0.334000,0.901500,0.576000,0.850500,0.656000,0.501300,0.885100,0.402200,0.585900,0.617700,0.169100,0.782300,0.621200,0.855200,0.214600,0.714300,0.375000,0.074100,0.102300,0.691800,0.582200,0.430800,0.427000,0.338500,0.441000,0.321100,0.125500,0.137700,0.425400,0.234200,0.111600,0.081200,0.084900,0.253400,0.902500,0.550700,0.053200,0.071300,0.074000,0.302500,0.184000,0.398300,0.498900,0.080500,0.394200,0.034100,0.653000,0.745000,0.989100,0.161200,0.206200,0.454500,0.293200,0.094600,0.872500,0.241900,0.368800,0.043500,0.235600,1.076000,0.246400,0.074100,0.994200,0.218000,0.998200,0.073200,0.224200,0.019600,0.073000,0.959900,0.876000,0.192100,0.294500,0.647000,0.530400,0.112700,0.134000,0.064900,0.043400,0.334000,0.737700,0.368400,0.180100,0.363400,0.149700,0.327300,0.137000,0.121000,0.761600,0.472000,0.362600,0.559600,0.511500,0.700200,0.879900,0.890800,0.821400,0.366600,0.448900,0.649800,0.155500,0.758800,0.484000,0.855900,0.757000,0.883100,0.768000,0.229600,0.678600,0.747000,0.688900,0.299000,0.912900,0.824000,0.849600,0.662300,0.800100,0.846700,0.918800,0.811700,0.755100,0.687500,0.832200,0.735500,0.725100
725,0.412012,0.085861,0.799577,0.199500,0.606494,0.419225,0.290994,0.188780,0.107752,0.062508,0.036019,0.474560,0.468718,0.459579,0.280190,0.112370,0.797857,0.523116,0.095584,0.837261,0.585061,0.577471,0.556977,0.927309,0.870795,0.674769,0.476780,0.720358,0.844155,0.738538,0.828095,0.735668,0.851754,0.681888,0.622486,0.383046,0.698751,0.731625,0.538640,0.491762,0.798847,0.822852,0.835044,0.978408,0.252725,0.302557,0.285888,0.847931,0.930583,0.736393,0.478802,0.291971,0.657410,0.919944,0.604000,0.377414,0.683831,0.094139,0.663602,0.407104,0.529708,0.728925,0.925781,0.664592,0.896202,0.333501,0.898639,0.573719,0.848646,0.682425,0.500820,0.884241,0.405130,0.606770,0.616436,0.168178,0.791795,0.636328,0.870392,0.257625,0.779193,0.373948,0.074129,0.102338,0.756793,0.682719,0.470737,0.467715,0.402648,0.507498,0.342251,0.136340,0.152327,0.445857,0.251813,0.110921,0.080374,0.084883,0.251721,0.912488,0.583354,0.053175,0.071201,0.075000,0.337468,0.186499,0.436275,0.532285,0.079746,0.457098,0.039885,0.680639,0.758949,0.975965,0.171613,0.204193,0.456822,0.328357,0.107322,0.881968,0.239799,0.368238,0.045797,0.267066,1.066129,0.279841,0.076382,0.981588,0.221500,0.998315,0.076530,0.229517,0.023955,0.090224,0.951101,0.874533,0.225161,0.336860,0.675903,0.536893,0.117257,0.136501,0.066982,0.043537,0.340002,0.758050,0.392121,0.191847,0.395324,0.157255,0.339127,0.155679,0.126642,0.770868,0.514660,0.371792,0.560977,0.513215,0.705530,0.885723,0.893789,0.838414,0.388359,0.472251,0.658745,0.164968,0.761429,0.503462,0.862013,0.762947,0.887165,0.771355,0.228116,0.678907,0.748999,0.686934,0.300026,0.913134,0.825215,0.848583,0.670667,0.800548,0.845924,0.918416,0.810413,0.769334,0.706916,0.826787,0.735364,0.722471
730,0.454600,0.085300,0.797900,0.199500,0.606500,0.418800,0.289300,0.188100,0.107400,0.062000,0.036200,0.476400,0.473200,0.461100,0.280600,0.112400,0.799700,0.423600,0.097900,0.837800,0.582600,0.579000,0.564200,0.923700,0.864100,0.676900,0.482600,0.719500,0.844200,0.745400,0.829400,0.732400,0.846500,0.704300,0.646700,0.382100,0.699000,0.725800,0.536800,0.489000,0.797600,0.824500,0.833600,0.970100,0.249700,0.299000,0.285800,0.842400,0.933300,0.732600,0.477500,0.292800,0.655200,0.917100,0.604000,0.378300,0.689000,0.094000,0.660000,0.409000,0.530200,0.729000,0.931000,0.663900,0.903000,0.333000,0.896300,0.568500,0.847900,0.707500,0.501000,0.881000,0.407000,0.626900,0.612500,0.166600,0.800600,0.653400,0.880000,0.301200,0.832100,0.373900,0.074300,0.102600,0.816400,0.768100,0.504800,0.503700,0.468000,0.573600,0.364300,0.149400,0.170500,0.470100,0.273000,0.109800,0.079300,0.084900,0.250600,0.918000,0.610100,0.053200,0.071100,0.076000,0.368500,0.189000,0.475700,0.564400,0.078700,0.519500,0.046900,0.701400,0.771500,0.964000,0.181900,0.202200,0.460600,0.359800,0.122700,0.886100,0.238900,0.367600,0.049500,0.298600,1.056300,0.312900,0.079000,0.970300,0.225000,0.995300,0.080200,0.236000,0.029200,0.109300,0.942700,0.871500,0.258600,0.379400,0.699200,0.541900,0.122100,0.139000,0.069200,0.043800,0.346000,0.773900,0.418800,0.203600,0.423000,0.166000,0.352900,0.174900,0.132900,0.778000,0.556000,0.380200,0.561700,0.512100,0.707600,0.889300,0.893300,0.850300,0.412500,0.495300,0.668400,0.174500,0.763500,0.523000,0.865800,0.764800,0.888400,0.773300,0.226600,0.678600,0.751000,0.681200,0.301000,0.910300,0.826800,0.847500,0.678400,0.800200,0.844300,0.914500,0.804500,0.780600,0.721800,0.821900,0.733700,0.718500
735,0.497731,0.084823,0.796206,0.199500,0.606721,0.418540,0.287827,0.187480,0.107087,0.061573,0.036395,0.478174,0.477547,0.462532,0.281039,0.112445,0.800998,0.334958,0.100204,0.838201,0.580147,0.580140,0.571638,0.920134,0.859278,0.679121,0.488371,0.718464,0.843992,0.752412,0.830517,0.729220,0.843122,0.728946,0.673897,0.381151,0.698994,0.721649,0.534953,0.487202,0.796534,0.825891,0.832115,0.962131,0.247232,0.296134,0.285556,0.837077,0.937766,0.730233,0.476310,0.293645,0.653914,0.915278,0.604000,0.379491,0.693668,0.093890,0.657684,0.410973,0.530698,0.729387,0.934260,0.662945,0.909875,0.332500,0.893769,0.564386,0.846746,0.733148,0.500938,0.878633,0.409264,0.647326,0.609565,0.165299,0.809642,0.669658,0.891751,0.344503,0.880018,0.373462,0.074415,0.102775,0.878318,0.837652,0.541411,0.541772,0.532780,0.640883,0.385970,0.161459,0.187012,0.492674,0.292518,0.108893,0.078345,0.084905,0.249235,0.925232,0.639315,0.053207,0.071001,0.077000,0.401239,0.191500,0.514482,0.597063,0.077794,0.578046,0.053313,0.724989,0.784617,0.951598,0.192234,0.200198,0.463763,0.392854,0.136782,0.892275,0.237461,0.366997,0.052506,0.330107,1.046458,0.346132,0.081453,0.958517,0.228500,0.993432,0.083702,0.241940,0.034003,0.127520,0.934151,0.869042,0.291861,0.421855,0.724792,0.547491,0.126802,0.141500,0.071351,0.044004,0.351999,0.791540,0.444188,0.215354,0.452491,0.174199,0.365800,0.193867,0.138868,0.785955,0.597903,0.388917,0.562663,0.512020,0.710877,0.893718,0.894084,0.864199,0.435604,0.518482,0.677774,0.184009,0.765777,0.542520,0.870454,0.768173,0.890680,0.775768,0.225097,0.678518,0.753000,0.676860,0.301993,0.908591,0.828250,0.846441,0.686377,0.800143,0.842987,0.911880,0.800288,0.793019,0.738485,0.816802,0.732596,0.715024
740,0.541000,0.084400,0.794500,0.199500,0.607100,0.418400,0.286500,0.186900,0.106800,0.061200,0.036600,0.479900,0.481800,0.463900,0.281500,0.112500,0.801900,0.248800,0.102500,0.838500,0.577700,0.581000,0.579200,0.916600,0.855800,0.681400,0.494100,0.717300,0.843600,0.759500,0.831500,0.726100,0.841100,0.754600,0.702300,0.380200,0.698800,0.718700,0.533100,0.486100,0.795600,0.827100,0.830600,0.954400,0.245100,0.293700,0.285200,0.831900,0.943400,0.728900,0.475200,0.294500,0.653300,0.914200,0.604000,0.380900,0.698000,0.093800,0.656300,0.413000,0.531200,0.730000,0.937000,0.661800,0.916800,0.332000,0.891100,0.561000,0.845300,0.759000,0.500700,0.876900,0.411800,0.667900,0.607300,0.164100,0.818900,0.685600,0.904800,0.387800,0.917000,0.372800,0.074500,0.102900,0.941000,0.891000,0.578800,0.580400,0.597500,0.706200,0.407500,0.173300,0.203300,0.514800,0.311800,0.108000,0.077400,0.084900,0.247800,0.933500,0.669500,0.053200,0.070900,0.078000,0.434500,0.194000,0.553100,0.629900,0.076900,0.634000,0.059700,0.749800,0.798000,0.938900,0.202600,0.198200,0.466700,0.426400,0.150800,0.899700,0.235900,0.366400,0.055500,0.361600,1.036600,0.379400,0.083900,0.946400,0.232000,0.992400,0.087200,0.247800,0.038800,0.145600,0.925500,0.867000,0.325100,0.464300,0.751400,0.553400,0.131500,0.144000,0.073500,0.044200,0.358000,0.810100,0.469200,0.227100,0.482600,0.182300,0.378500,0.212800,0.144800,0.794400,0.640000,0.397800,0.563800,0.512700,0.715000,0.898700,0.895800,0.879200,0.458400,0.541700,0.687000,0.193500,0.768200,0.562000,0.875700,0.772600,0.893700,0.778600,0.223600,0.678600,0.755000,0.673500,0.303000,0.907700,0.829600,0.845400,0.694500,0.800300,0.841900,0.910200,0.797300,0.806100,0.756100,0.811600,0.731900,0.711900
745,0.584224,0.083957,0.792798,0.199500,0.607421,0.418216,0.285119,0.186305,0.106503,0.060807,0.036801,0.481644,0.486087,0.465291,0.281953,0.112551,0.802947,0.154997,0.104799,0.838836,0.575251,0.581962,0.586717,0.913054,0.851828,0.683658,0.499844,0.716183,0.843275,0.766560,0.832532,0.722958,0.838580,0.779900,0.730282,0.379250,0.698675,0.715309,0.531249,0.484743,0.794618,0.828375,0.829096,0.946581,0.242844,0.291106,0.284885,0.826669,0.948607,0.727188,0.474061,0.295351,0.652440,0.912849,0.604000,0.382229,0.702454,0.093703,0.654574,0.415007,0.531701,0.730530,0.940698,0.660725,0.923707,0.331500,0.888482,0.557346,0.843961,0.784780,0.500527,0.874934,0.414237,0.688422,0.604789,0.162863,0.828080,0.701655,0.917451,0.431099,0.936856,0.372223,0.074596,0.103043,1.003426,0.927024,0.615927,0.618841,0.662239,0.766260,0.429078,0.185214,0.219661,0.537081,0.331162,0.107102,0.076451,0.084899,0.246391,0.941392,0.699349,0.053198,0.070800,0.079000,0.467589,0.196500,0.591773,0.662677,0.076001,0.688189,0.066095,0.774181,0.811288,0.926312,0.212955,0.196201,0.469719,0.459784,0.164839,0.906671,0.234384,0.365801,0.058498,0.393097,1.026748,0.412656,0.086349,0.934407,0.235500,0.991062,0.090699,0.253688,0.043599,0.163722,0.916887,0.864805,0.358346,0.506748,0.777651,0.559194,0.136199,0.146500,0.075650,0.044399,0.364000,0.828332,0.494340,0.238849,0.512500,0.190435,0.391270,0.231744,0.150745,0.802668,0.682032,0.406624,0.564873,0.513102,0.718815,0.903477,0.897175,0.893805,0.481302,0.564905,0.696279,0.202997,0.770570,0.581494,0.880731,0.776643,0.896450,0.781299,0.222101,0.678622,0.757000,0.669779,0.304002,0.906509,0.830987,0.844352,0.702570,0.800379,0.840730,0.908175,0.793862,0.818943,0.773384,0.806436,0.731054,0.708646
750,0.627400,0.083500,0.791100,0.199500,0.607700,0.418000,0.283700,0.185700,0.106200,0.060400,0.037000,0.483400,0.490400,0.466700,0.282400,0.112600,0.804100,0.074000,0.107100,0.839200,0.572800,0.583000,0.594200,0.909500,0.847500,0.685900,0.505600,0.715100,0.843000,0.773600,0.833600,0.719800,0.835700,0.804900,0.757900,0.378300,0.698600,0.711600,0.529400,0.483200,0.793600,0.829700,0.827600,0.938700,0.240500,0.288400,0.284600,0.821400,0.953500,0.725200,0.472900,0.296200,0.651400,0.911300,0.604000,0.383500,0.707000,0.093600,0.652600,0.417000,0.532200,0.731000,0.944000,0.659700,0.930600,0.331000,0.885900,0.553500,0.842700,0.810500,0.500400,0.872800,0.416600,0.708900,0.602100,0.161600,0.837200,0.717800,0.929600,0.474400,0.945000,0.371700,0.074700,0.103200,1.065600,0.947000,0.652800,0.657100,0.727000,0.821000,0.450700,0.197200,0.236100,0.559500,0.350600,0.106200,0.075500,0.084900,0.245000,0.949000,0.728900,0.053200,0.070700,0.080000,0.500500,0.199000,0.630500,0.695400,0.075100,0.737000,0.072500,0.798200,0.824500,0.913800,0.223300,0.194200,0.472800,0.493000,0.178900,0.913300,0.232900,0.365200,0.061500,0.424600,1.016900,0.445900,0.088800,0.922500,0.239000,0.989500,0.094200,0.259600,0.048400,0.181900,0.908300,0.862500,0.391600,0.549200,0.803600,0.564900,0.140900,0.149000,0.077800,0.044600,0.370000,0.846300,0.519600,0.250600,0.542200,0.198600,0.404100,0.250700,0.156700,0.810800,0.724000,0.415400,0.565900,0.513300,0.722400,0.908100,0.898300,0.908100,0.504300,0.588100,0.705600,0.212500,0.772900,0.601000,0.885600,0.780400,0.899000,0.783900,0.220600,0.678600,0.759000,0.665800,0.305000,0.905100,0.832400,0.843300,0.710600,0.800400,0.839500,0.905900,0.790100,0.831600,0.790400,0.801300,0.730100,0.705300
